ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
4221,4522,2023-10-06 10:00:00+00:00,129.0,1.0,21.0,37.0,399.0,9.5,1.0,-0.5,-0.09
4222,4523,2023-10-06 11:00:00+00:00,129.0,1.0,21.0,37.0,398.0,10.0,1.0,-0.5,-0.09
4223,4524,2023-10-06 12:00:00+00:00,129.0,1.0,21.1,37.3,398.3,10.2,1.0,-0.4,-0.08
4224,4525,2023-10-06 13:00:00+00:00,129.0,1.0,21.1,38.0,396.7,10.5,0.8,-0.4,-0.08
4225,4526,2023-10-06 14:00:00+00:00,129.0,1.0,21.0,38.3,395.7,10.6,0.6,-0.5,-0.09
4226,4527,2023-10-06 15:00:00+00:00,129.0,1.0,21.0,38.3,392.0,10.4,0.6,-0.5,-0.09
4227,4528,2023-10-06 16:00:00+00:00,129.0,1.0,21.0,38.3,390.7,10.3,0.6,-0.5,-0.09
4228,4529,2023-10-06 17:00:00+00:00,129.0,1.0,21.0,39.3,389.0,10.1,0.5,-0.5,-0.09
4229,4530,2023-10-06 18:00:00+00:00,129.0,1.0,21.0,40.7,388.0,9.4,0.6,-0.5,-0.09
4230,4531,2023-10-06 19:00:00+00:00,129.0,1.0,21.2,40.3,387.3,9.3,0.5,-0.4,-0.06
4231,4532,2023-10-06 20:00:00+00:00,129.0,1.0,21.2,40.7,386.0,9.4,0.4,-0.4,-0.06
4232,4533,2023-10-06 21:00:00+00:00,129.0,1.0,21.0,42.0,383.7,10.1,0.5,-0.5,-0.09
4233,4534,2023-10-06 22:00:00+00:00,129.0,1.0,21.0,43.3,383.3,10.7,0.4,-0.5,-0.09
4234,4535,2023-10-06 23:00:00+00:00,129.0,1.0,21.0,44.7,382.3,11.3,0.4,-0.5,-0.08
4235,4536,2023-10-07 00:00:00+00:00,129.0,1.0,21.0,46.0,382.7,11.9,0.4,-0.5,-0.08
4236,4537,2023-10-07 01:00:00+00:00,129.0,1.0,20.8,50.3,383.7,11.8,0.4,-0.5,-0.11
4237,4538,2023-10-07 02:00:00+00:00,129.0,1.0,20.8,51.7,386.0,11.6,0.4,-0.5,-0.11
4238,4539,2023-10-07 03:00:00+00:00,129.0,1.0,20.9,52.0,386.0,11.5,0.4,-0.5,-0.09
4239,4540,2023-10-07 04:00:00+00:00,129.0,1.0,21.0,52.0,386.0,11.2,0.4,-0.5,-0.08
4240,4541,2023-10-07 05:00:00+00:00,129.0,1.0,21.1,52.0,385.7,10.1,0.5,-0.4,-0.07
4241,4542,2023-10-07 06:00:00+00:00,129.0,1.0,21.0,51.3,384.0,9.5,0.5,-0.5,-0.08
4242,4543,2023-10-07 07:00:00+00:00,129.0,1.0,21.0,49.0,383.3,7.2,0.5,-0.5,-0.08
4243,4544,2023-10-07 08:00:00+00:00,129.0,1.0,21.0,46.3,382.0,5.0,0.5,-0.5,-0.08
4244,4545,2023-10-07 09:00:00+00:00,129.0,1.0,21.0,43.7,382.0,4.6,0.4,-0.5,-0.09
4245,4546,2023-10-07 10:00:00+00:00,129.0,1.0,21.0,42.3,382.0,5.1,0.6,-0.5,-0.09
4246,4547,2023-10-07 11:00:00+00:00,129.0,1.0,21.0,42.0,381.3,5.8,0.5,-0.5,-0.09
4247,4548,2023-10-07 12:00:00+00:00,129.0,1.0,21.0,41.0,382.3,6.4,0.5,-0.5,-0.09
4248,4549,2023-10-07 13:00:00+00:00,129.0,1.0,21.0,41.0,383.7,6.1,0.5,-0.5,-0.09
4249,4550,2023-10-07 14:00:00+00:00,129.0,1.0,21.0,40.0,384.7,6.0,0.5,-0.5,-0.09
4250,4551,2023-10-07 15:00:00+00:00,129.0,1.0,21.0,39.3,385.0,5.2,0.5,-0.5,-0.09
4251,4552,2023-10-07 16:00:00+00:00,129.0,1.0,20.9,38.3,386.0,4.6,0.5,-0.5,-0.1
4252,4553,2023-10-07 17:00:00+00:00,129.0,1.0,21.0,37.7,385.7,4.4,0.4,-0.5,-0.09
4253,4554,2023-10-07 18:00:00+00:00,129.0,1.0,21.0,36.3,386.0,4.1,0.4,-0.5,-0.09
4254,4555,2023-10-07 19:00:00+00:00,129.0,1.0,21.1,34.0,387.3,4.9,0.4,-0.4,-0.08
4255,4556,2023-10-07 20:00:00+00:00,129.0,1.0,21.2,32.3,386.3,5.0,0.5,-0.4,-0.07
4256,4557,2023-10-07 21:00:00+00:00,129.0,1.0,21.2,31.3,386.0,5.1,0.5,-0.4,-0.07
4257,4558,2023-10-07 22:00:00+00:00,129.0,1.0,21.0,30.3,385.7,4.9,0.4,-0.5,-0.09
4258,4559,2023-10-07 23:00:00+00:00,129.0,1.0,21.0,30.0,385.7,4.9,0.4,-0.5,-0.09
4259,4560,2023-10-08 00:00:00+00:00,129.0,1.0,21.0,29.0,392.7,4.7,0.4,-0.5,-0.1
4260,4561,2023-10-08 01:00:00+00:00,129.0,1.0,20.8,31.7,397.0,2.8,0.4,-0.5,-0.12
4261,4562,2023-10-08 02:00:00+00:00,129.0,1.0,20.7,31.3,398.0,2.7,0.4,-0.5,-0.14
4262,4563,2023-10-08 03:00:00+00:00,129.0,1.0,20.9,31.7,398.3,1.9,0.4,-0.4,-0.11
4263,4564,2023-10-08 04:00:00+00:00,129.0,1.0,20.9,32.0,399.0,1.9,0.4,-0.4,-0.11
4264,4565,2023-10-08 05:00:00+00:00,129.0,1.0,20.9,32.0,398.7,2.4,0.5,-0.5,-0.11
4265,4566,2023-10-08 06:00:00+00:00,129.0,1.0,20.9,32.0,399.0,2.6,0.4,-0.5,-0.11
4266,4567,2023-10-08 07:00:00+00:00,129.0,1.0,20.9,32.7,399.3,3.1,0.5,-0.5,-0.11
4267,4568,2023-10-08 08:00:00+00:00,129.0,1.0,20.9,32.0,399.0,4.0,0.5,-0.5,-0.11
4268,4569,2023-10-08 09:00:00+00:00,129.0,1.0,20.9,32.0,399.7,4.6,0.5,-0.5,-0.11
4269,4570,2023-10-08 10:00:00+00:00,129.0,1.0,20.9,32.0,400.7,5.2,0.5,-0.5,-0.11
4270,4571,2023-10-08 11:00:00+00:00,129.0,1.0,21.0,32.0,400.3,5.7,0.5,-0.5,-0.09
4271,4572,2023-10-08 12:00:00+00:00,129.0,1.0,20.9,32.0,400.3,6.0,0.5,-0.5,-0.11
4272,4573,2023-10-08 13:00:00+00:00,129.0,1.0,20.9,32.0,400.3,5.9,0.4,-0.5,-0.11
4273,4574,2023-10-08 14:00:00+00:00,129.0,1.0,20.9,31.3,401.3,5.6,0.5,-0.5,-0.11
4274,4575,2023-10-08 15:00:00+00:00,129.0,1.0,20.9,31.0,401.7,5.3,0.5,-0.5,-0.11
4275,4576,2023-10-08 16:00:00+00:00,129.0,1.0,20.9,31.0,402.0,4.7,0.4,-0.5,-0.11
4276,4577,2023-10-08 17:00:00+00:00,129.0,1.0,20.9,31.0,403.0,4.0,0.5,-0.5,-0.11
4277,4578,2023-10-08 18:00:00+00:00,129.0,1.0,20.9,31.0,403.3,3.5,0.4,-0.5,-0.11
4278,4579,2023-10-08 19:00:00+00:00,129.0,1.0,21.0,30.0,404.3,4.4,0.4,-0.5,-0.09
4279,4580,2023-10-08 20:00:00+00:00,129.0,1.0,21.1,29.7,405.0,4.6,0.4,-0.4,-0.08
4280,4581,2023-10-08 21:00:00+00:00,129.0,1.0,21.1,29.0,405.0,4.6,0.5,-0.4,-0.08
4281,4582,2023-10-08 22:00:00+00:00,129.0,1.0,21.1,29.0,404.7,4.1,0.4,-0.4,-0.08
4282,4583,2023-10-08 23:00:00+00:00,129.0,1.0,21.0,28.7,404.3,3.4,0.4,-0.5,-0.1
4283,4584,2023-10-09 00:00:00+00:00,129.0,1.0,21.0,28.0,404.3,3.2,0.4,-0.5,-0.1
4284,4585,2023-10-09 01:00:00+00:00,129.0,1.0,21.0,30.7,405.3,1.7,0.4,-0.4,-0.09
4285,4586,2023-10-09 02:00:00+00:00,129.0,1.0,20.9,31.0,407.0,1.3,0.4,-0.4,-0.11
4286,4587,2023-10-09 03:00:00+00:00,129.0,1.0,20.9,31.0,408.3,1.1,0.5,-0.4,-0.11
4287,4588,2023-10-09 04:00:00+00:00,129.0,1.0,20.9,31.0,410.7,1.1,0.7,-0.4,-0.11
4288,4589,2023-10-09 05:00:00+00:00,129.0,1.0,20.9,31.0,412.7,1.4,0.6,-0.4,-0.11
4289,4590,2023-10-09 06:00:00+00:00,129.0,1.0,21.0,32.0,413.7,2.1,1.0,-0.5,-0.09
4290,4591,2023-10-09 07:00:00+00:00,129.0,1.0,20.9,32.0,413.3,3.0,0.9,-0.5,-0.11
4291,4592,2023-10-09 08:00:00+00:00,129.0,1.0,21.1,32.7,427.3,3.7,0.9,-0.4,-0.08
4292,4593,2023-10-09 09:00:00+00:00,129.0,1.0,21.1,33.0,431.3,4.0,0.9,-0.4,-0.08
4293,4594,2023-10-09 10:00:00+00:00,129.0,1.0,21.1,33.0,419.7,4.7,0.875,-0.4,-0.08
4294,4595,2023-10-09 11:00:00+00:00,129.0,1.0,21.0,34.0,427.3,5.3,0.8500000000000001,-0.5,-0.09
4295,4596,2023-10-09 12:00:00+00:00,129.0,1.0,21.0,33.7,423.7,5.9,0.8250000000000001,-0.5,-0.09
4296,4597,2023-10-09 13:00:00+00:00,129.0,1.0,21.1,33.0,409.7,5.9,0.8,-0.4,-0.08
4297,4598,2023-10-09 14:00:00+00:00,129.0,1.0,20.9,33.0,406.7,5.5,0.7,-0.5,-0.11
4298,4599,2023-10-09 15:00:00+00:00,129.0,1.0,20.9,33.0,406.3,4.9,0.7,-0.5,-0.11
4299,4600,2023-10-09 16:00:00+00:00,129.0,1.0,21.0,33.0,407.0,4.3,0.5,-0.5,-0.09
4300,4601,2023-10-09 17:00:00+00:00,129.0,1.0,21.0,32.3,407.7,3.8,0.5,-0.5,-0.09
4301,4602,2023-10-09 18:00:00+00:00,129.0,1.0,21.0,32.0,407.0,3.6,0.5,-0.5,-0.09
4302,4603,2023-10-09 19:00:00+00:00,129.0,1.0,21.0,30.7,409.0,4.4,0.4,-0.5,-0.09
4303,4604,2023-10-09 20:00:00+00:00,129.0,1.0,21.1,30.0,409.0,4.2,0.4,-0.4,-0.08
4304,4605,2023-10-09 21:00:00+00:00,129.0,1.0,21.1,30.0,409.0,4.2,0.5,-0.4,-0.08
4305,4606,2023-10-09 22:00:00+00:00,129.0,1.0,21.1,30.0,409.7,3.8,0.4,-0.4,-0.08
4306,4607,2023-10-09 23:00:00+00:00,129.0,1.0,21.1,30.0,410.0,3.7,0.4,-0.4,-0.08
4307,4608,2023-10-10 00:00:00+00:00,129.0,1.0,21.1,30.0,412.0,3.0,0.4,-0.4,-0.08
4308,4609,2023-10-10 01:00:00+00:00,129.0,1.0,20.9,31.7,415.3,0.8,0.4,-0.4,-0.11
4309,4610,2023-10-10 02:00:00+00:00,129.0,1.0,20.8,32.0,416.7,1.0,0.4,-0.4,-0.12
4310,4611,2023-10-10 03:00:00+00:00,129.0,1.0,20.9,31.3,420.7,0.4,0.6,0.0,-0.11
4311,4612,2023-10-10 04:00:00+00:00,129.0,1.0,20.9,31.0,432.3,0.2,0.9,0.0,-0.11
4312,4613,2023-10-10 05:00:00+00:00,129.0,1.0,21.0,31.0,477.7,1.0,0.9,-0.4,-0.09
4313,4614,2023-10-10 06:00:00+00:00,129.0,1.0,21.3,32.0,522.0,3.1,1.0,-0.2,-0.05
4314,4615,2023-10-10 07:00:00+00:00,129.0,1.0,21.2,33.3,505.7,4.4,1.0,-0.4,-0.06
4315,4616,2023-10-10 08:00:00+00:00,129.0,1.0,21.2,34.3,501.3,4.5,1.0,-0.4,-0.06
4316,4617,2023-10-10 09:00:00+00:00,129.0,1.0,21.0,35.3,495.7,6.1,1.0,-0.5,-0.09
4317,4618,2023-10-10 10:00:00+00:00,129.0,1.0,21.0,36.0,476.7,7.3,1.0,-0.5,-0.09
4318,4619,2023-10-10 11:00:00+00:00,129.0,1.0,21.1,36.0,476.7,8.5,1.0,-0.4,-0.08
4319,4620,2023-10-10 12:00:00+00:00,129.0,1.0,21.1,37.0,471.7,9.1,1.0,-0.4,-0.08
4320,4621,2023-10-10 13:00:00+00:00,129.0,1.0,20.8,37.0,426.7,9.3,0.7,-0.5,-0.12
4321,4622,2023-10-10 14:00:00+00:00,129.0,1.0,20.8,37.0,411.7,9.1,0.6,-0.5,-0.12
4322,4623,2023-10-10 15:00:00+00:00,129.0,1.0,20.9,37.0,409.0,8.5,0.6,-0.5,-0.1
4323,4624,2023-10-10 16:00:00+00:00,129.0,1.0,21.0,37.0,410.0,8.7,0.6,-0.5,-0.09
4324,4625,2023-10-10 17:00:00+00:00,129.0,1.0,20.9,37.3,407.0,9.4,0.5,-0.5,-0.1
4325,4626,2023-10-10 18:00:00+00:00,129.0,1.0,21.0,38.0,405.0,9.2,0.6,-0.5,-0.09
4326,4627,2023-10-10 19:00:00+00:00,129.0,1.0,21.1,38.0,407.3,9.4,0.5,-0.4,-0.08
4327,4628,2023-10-10 20:00:00+00:00,129.0,1.0,21.2,38.0,406.5,9.6,0.4,-0.4,-0.06
4328,4629,2023-10-10 21:00:00+00:00,129.0,1.0,21.1,38.3,406.7,9.8,0.5,-0.4,-0.08
4329,4630,2023-10-10 22:00:00+00:00,129.0,1.0,21.0,39.7,405.7,9.9,0.4,-0.5,-0.09
4330,4631,2023-10-10 23:00:00+00:00,129.0,1.0,21.0,40.3,405.0,10.1,0.4,-0.5,-0.09
4331,4632,2023-10-11 00:00:00+00:00,129.0,1.0,21.0,41.3,405.0,10.2,0.4,-0.5,-0.09
4332,4633,2023-10-11 01:00:00+00:00,129.0,1.0,20.8,43.3,404.0,10.0,0.4,-0.5,-0.11
4333,4634,2023-10-11 02:00:00+00:00,129.0,1.0,20.8,45.0,403.3,10.3,0.4,-0.5,-0.11
4334,4635,2023-10-11 03:00:00+00:00,129.0,1.0,21.0,45.7,403.0,10.4,0.6,-0.5,-0.08
4335,4636,2023-10-11 04:00:00+00:00,129.0,1.0,21.1,46.7,407.0,10.6,0.9,-0.4,-0.07
4336,4637,2023-10-11 05:00:00+00:00,129.0,1.0,21.0,47.7,403.7,10.7,0.9,-0.5,-0.08
4337,4638,2023-10-11 06:00:00+00:00,129.0,1.0,21.0,49.7,404.0,11.1,1.0,-0.5,-0.08
4338,4639,2023-10-11 07:00:00+00:00,129.0,1.0,21.0,51.3,406.0,11.4,1.0,-0.5,-0.08
4339,4640,2023-10-11 08:00:00+00:00,129.0,1.0,21.1,52.0,416.3,11.7,0.9,-0.4,-0.07
4340,4641,2023-10-11 09:00:00+00:00,129.0,1.0,21.3,53.0,447.0,12.4,0.925,-0.2,-0.04
4341,4642,2023-10-11 10:00:00+00:00,129.0,1.0,21.1,55.0,439.0,12.8,0.95,-0.4,-0.06
4342,4643,2023-10-11 11:00:00+00:00,129.0,1.0,21.0,57.0,424.0,12.9,0.975,-0.5,-0.08
4343,4644,2023-10-11 12:00:00+00:00,129.0,1.0,20.9,58.0,415.0,13.1,1.0,-0.5,-0.09
4344,4645,2023-10-11 13:00:00+00:00,129.0,1.0,20.9,58.0,411.7,13.3,0.8,-0.5,-0.09
4345,4646,2023-10-11 14:00:00+00:00,129.0,1.0,21.0,58.0,410.0,13.3,0.8,-0.5,-0.08
4346,4647,2023-10-11 15:00:00+00:00,129.0,1.0,21.0,59.0,409.7,13.1,0.8,-0.5,-0.08
4347,4648,2023-10-11 16:00:00+00:00,129.0,1.0,21.1,59.0,407.3,13.1,0.7,-0.4,-0.06
4348,4649,2023-10-11 17:00:00+00:00,129.0,1.0,20.9,59.3,405.7,13.5,0.6,-0.5,-0.09
4349,4650,2023-10-11 18:00:00+00:00,129.0,1.0,21.0,58.3,402.0,13.2,0.5,-0.5,-0.08
4350,4651,2023-10-11 19:00:00+00:00,129.0,1.0,21.1,55.3,402.0,12.7,0.4,-0.4,-0.06
4351,4652,2023-10-11 20:00:00+00:00,129.0,1.0,21.0,53.7,401.0,12.2,0.4,-0.5,-0.08
4352,4653,2023-10-11 21:00:00+00:00,129.0,1.0,21.0,52.0,399.3,11.8,0.5,-0.5,-0.08
4353,4654,2023-10-11 22:00:00+00:00,129.0,1.0,21.0,50.3,398.0,11.5,0.4,-0.5,-0.08
4354,4655,2023-10-11 23:00:00+00:00,129.0,1.0,21.0,48.7,397.3,11.2,0.4,-0.5,-0.08
4355,4656,2023-10-12 00:00:00+00:00,129.0,1.0,21.0,47.7,395.7,10.9,0.4,-0.5,-0.08
4356,4657,2023-10-12 01:00:00+00:00,129.0,1.0,20.8,47.7,394.7,9.8,0.4,-0.5,-0.11
4357,4658,2023-10-12 02:00:00+00:00,129.0,1.0,20.7,47.0,393.7,9.9,0.4,-0.5,-0.13
4358,4659,2023-10-12 03:00:00+00:00,129.0,1.0,20.9,46.3,393.0,10.0,0.6,-0.5,-0.1
4359,4660,2023-10-12 04:00:00+00:00,129.0,1.0,21.0,45.7,394.3,10.1,0.9,-0.5,-0.08
4360,4661,2023-10-12 05:00:00+00:00,129.0,1.0,21.3,46.3,567.3,8.1,1.0,-0.2,-0.04
4361,4662,2023-10-12 06:00:00+00:00,129.0,1.0,21.4,47.7,665.7,7.3,1.0,-0.8,-0.03
4362,4663,2023-10-12 07:00:00+00:00,129.0,1.0,21.2,48.0,688.7,8.5,1.0,-0.4,-0.05
4363,4664,2023-10-12 08:00:00+00:00,129.0,1.0,21.3,46.7,641.0,9.1,1.0,-0.2,-0.04
4364,4665,2023-10-12 09:00:00+00:00,129.0,1.0,20.9,45.0,477.3,9.3,1.0,-0.5,-0.1
4365,4666,2023-10-12 10:00:00+00:00,129.0,1.0,20.8,42.7,418.3,9.0,1.0,-0.5,-0.11
4366,4667,2023-10-12 11:00:00+00:00,129.0,1.0,21.1,42.0,412.3,8.7,0.95,-0.4,-0.07
4367,4668,2023-10-12 12:00:00+00:00,129.0,1.0,21.1,42.0,406.7,8.8,0.9,-0.4,-0.07
4368,4669,2023-10-12 13:00:00+00:00,129.0,1.0,21.0,41.3,398.7,9.1,0.7,-0.5,-0.09
4369,4670,2023-10-12 14:00:00+00:00,129.0,1.0,20.9,40.3,397.3,9.5,0.6,-0.5,-0.1
4370,4671,2023-10-12 15:00:00+00:00,129.0,1.0,20.9,38.3,397.7,9.1,0.6,-0.5,-0.1
4371,4672,2023-10-12 16:00:00+00:00,129.0,1.0,20.9,37.7,397.7,8.6,0.5,-0.5,-0.1
4372,4673,2023-10-12 17:00:00+00:00,129.0,1.0,21.0,37.0,399.7,8.2,0.5,-0.5,-0.09
4373,4674,2023-10-12 18:00:00+00:00,129.0,1.0,21.0,37.0,400.0,7.8,0.5,-0.5,-0.09
4374,4675,2023-10-12 19:00:00+00:00,129.0,1.0,21.1,36.3,400.7,7.8,0.4,-0.4,-0.08
4375,4676,2023-10-12 20:00:00+00:00,129.0,1.0,21.2,35.3,401.7,7.9,0.4,-0.4,-0.06
4376,4677,2023-10-12 21:00:00+00:00,129.0,1.0,21.1,36.0,401.3,7.9,0.4,-0.4,-0.08
4377,4678,2023-10-12 22:00:00+00:00,129.0,1.0,21.0,36.0,400.0,7.8,0.4,-0.5,-0.09
4378,4679,2023-10-12 23:00:00+00:00,129.0,1.0,21.0,36.0,400.0,7.7,0.4,-0.5,-0.09
4379,4680,2023-10-13 00:00:00+00:00,129.0,1.0,21.0,36.0,400.3,7.7,0.4,-0.5,-0.09
4380,4681,2023-10-13 01:00:00+00:00,129.0,1.0,20.7,38.7,401.0,6.1,0.4,-0.5,-0.13
4381,4682,2023-10-13 02:00:00+00:00,129.0,1.0,20.8,39.0,402.3,5.8,0.4,-0.5,-0.12
4382,4683,2023-10-13 03:00:00+00:00,129.0,1.0,20.9,39.0,404.3,5.6,0.6,-0.5,-0.1
4383,4684,2023-10-13 04:00:00+00:00,129.0,1.0,21.0,39.0,409.0,5.8,1.0,-0.5,-0.09
4384,4685,2023-10-13 05:00:00+00:00,129.0,1.0,21.1,39.0,409.3,6.0,0.8,-0.4,-0.07
4385,4686,2023-10-13 06:00:00+00:00,129.0,1.0,21.1,39.0,414.3,6.7,1.0,-0.4,-0.07
4386,4687,2023-10-13 07:00:00+00:00,129.0,1.0,21.0,40.0,411.0,7.8,0.9,-0.5,-0.09
4387,4688,2023-10-13 08:00:00+00:00,129.0,1.0,21.0,40.0,408.0,8.9,0.7,-0.5,-0.09
4388,4689,2023-10-13 09:00:00+00:00,129.0,1.0,21.0,40.0,407.3,9.6,0.6,-0.5,-0.09
4389,4690,2023-10-13 10:00:00+00:00,129.0,1.0,21.0,40.0,410.3,10.7,0.8,-0.5,-0.09
4390,4691,2023-10-13 11:00:00+00:00,129.0,1.0,21.1,40.0,428.3,11.2,1.0,-0.4,-0.07
4391,4692,2023-10-13 12:00:00+00:00,129.0,1.0,21.1,41.0,421.0,11.1,0.9,-0.4,-0.07
4392,4693,2023-10-13 13:00:00+00:00,129.0,1.0,21.0,41.3,411.0,10.6,0.7,-0.5,-0.09
4393,4694,2023-10-13 14:00:00+00:00,129.0,1.0,21.0,41.3,409.0,10.2,0.6,-0.5,-0.09
4394,4695,2023-10-13 15:00:00+00:00,129.0,1.0,21.0,40.0,407.7,9.6,0.6,-0.5,-0.09
4395,4696,2023-10-13 16:00:00+00:00,129.0,1.0,21.0,41.0,406.7,10.1,0.5,-0.5,-0.09
4396,4697,2023-10-13 17:00:00+00:00,129.0,1.0,21.0,41.0,404.3,10.3,0.5,-0.5,-0.09
4397,4698,2023-10-13 18:00:00+00:00,129.0,1.0,21.0,41.3,402.3,10.1,0.5,-0.5,-0.09
4398,4699,2023-10-13 19:00:00+00:00,129.0,1.0,21.1,40.7,402.3,10.3,0.4,-0.4,-0.07
4399,4700,2023-10-13 20:00:00+00:00,129.0,1.0,21.2,40.0,402.0,10.6,0.4,-0.4,-0.06
4400,4701,2023-10-13 21:00:00+00:00,129.0,1.0,21.1,40.3,401.0,10.7,0.4,-0.4,-0.07
4401,4702,2023-10-13 22:00:00+00:00,129.0,1.0,21.0,41.3,398.7,10.4,0.4,-0.5,-0.09
4402,4703,2023-10-13 23:00:00+00:00,129.0,1.0,21.0,42.0,397.7,10.1,0.4,-0.5,-0.09
4403,4704,2023-10-14 00:00:00+00:00,129.0,1.0,21.0,43.0,397.7,10.3,0.4,-0.5,-0.09
4404,4705,2023-10-14 01:00:00+00:00,129.0,1.0,20.8,45.3,397.7,10.4,0.4,-0.5,-0.11
4405,4706,2023-10-14 02:00:00+00:00,129.0,1.0,20.8,48.0,399.3,11.8,0.4,-0.5,-0.11
4406,4707,2023-10-14 03:00:00+00:00,129.0,1.0,20.9,50.0,401.3,12.8,0.4,-0.5,-0.1
4407,4708,2023-10-14 04:00:00+00:00,129.0,1.0,21.0,51.0,403.0,12.8,0.4,-0.5,-0.08
4408,4709,2023-10-14 05:00:00+00:00,129.0,1.0,21.0,51.7,404.0,12.5,0.4,-0.5,-0.08
4409,4710,2023-10-14 06:00:00+00:00,129.0,1.0,21.0,52.0,402.7,12.3,0.5,-0.5,-0.08
4410,4711,2023-10-14 07:00:00+00:00,129.0,1.0,21.0,52.0,401.3,12.4,0.4,-0.5,-0.08
4411,4712,2023-10-14 08:00:00+00:00,129.0,1.0,21.0,53.0,400.7,12.3,0.4,-0.5,-0.08
4412,4713,2023-10-14 09:00:00+00:00,129.0,1.0,21.0,53.0,398.7,11.4,0.5,-0.5,-0.08
4413,4714,2023-10-14 10:00:00+00:00,129.0,1.0,21.0,52.7,398.7,10.9,0.5,-0.5,-0.08
4414,4715,2023-10-14 11:00:00+00:00,129.0,1.0,21.0,51.7,398.0,10.4,0.5,-0.5,-0.08
4415,4716,2023-10-14 12:00:00+00:00,129.0,1.0,21.0,50.7,396.7,10.6,0.5,-0.5,-0.08
4416,4717,2023-10-14 13:00:00+00:00,129.0,1.0,21.0,49.3,396.7,10.9,0.4,-0.5,-0.08
4417,4718,2023-10-14 14:00:00+00:00,129.0,1.0,21.0,48.7,396.3,10.6,0.4,-0.5,-0.08
4418,4719,2023-10-14 15:00:00+00:00,129.0,1.0,20.9,47.3,396.0,10.4,0.4,-0.5,-0.1
4419,4720,2023-10-14 16:00:00+00:00,129.0,1.0,21.0,46.0,396.0,10.1,0.4,-0.5,-0.08
4420,4721,2023-10-14 17:00:00+00:00,129.0,1.0,21.0,45.0,394.7,9.8,0.4,-0.5,-0.08
4421,4722,2023-10-14 18:00:00+00:00,129.0,1.0,21.0,44.7,394.7,10.1,0.4,-0.5,-0.08
4422,4723,2023-10-14 19:00:00+00:00,129.0,1.0,21.1,42.3,395.3,9.4,0.4,-0.4,-0.07
4423,4724,2023-10-14 20:00:00+00:00,129.0,1.0,21.2,42.0,395.0,9.6,0.4,-0.4,-0.06
4424,4725,2023-10-14 21:00:00+00:00,129.0,1.0,21.2,41.0,395.3,9.7,0.4,-0.4,-0.06
4425,4726,2023-10-14 22:00:00+00:00,129.0,1.0,21.1,41.0,395.0,9.9,0.4,-0.4,-0.07
4426,4727,2023-10-14 23:00:00+00:00,129.0,1.0,21.0,41.0,394.0,10.3,0.4,-0.5,-0.09
4427,4728,2023-10-15 00:00:00+00:00,129.0,1.0,21.0,41.0,394.3,10.6,0.4,-0.5,-0.09
4428,4729,2023-10-15 01:00:00+00:00,129.0,1.0,20.7,42.7,394.0,9.5,0.4,-0.5,-0.13
4429,4730,2023-10-15 02:00:00+00:00,129.0,1.0,20.8,42.7,394.0,9.5,0.4,-0.5,-0.11
4430,4731,2023-10-15 03:00:00+00:00,129.0,1.0,21.0,42.0,394.7,9.6,0.4,-0.5,-0.09
4431,4732,2023-10-15 04:00:00+00:00,129.0,1.0,21.0,42.0,393.7,9.2,0.4,-0.5,-0.09
4432,4733,2023-10-15 05:00:00+00:00,129.0,1.0,21.0,42.0,393.3,8.6,0.4,-0.5,-0.09
4433,4734,2023-10-15 06:00:00+00:00,129.0,1.0,21.0,42.0,394.7,8.1,0.4,-0.5,-0.09
4434,4735,2023-10-15 07:00:00+00:00,129.0,1.0,21.0,41.7,395.3,7.6,0.4,-0.5,-0.09
4435,4736,2023-10-15 08:00:00+00:00,129.0,1.0,20.9,39.7,395.3,6.8,0.5,-0.5,-0.1
4436,4737,2023-10-15 09:00:00+00:00,129.0,1.0,21.0,38.0,395.3,6.8,0.5,-0.5,-0.09
4437,4738,2023-10-15 10:00:00+00:00,129.0,1.0,21.0,37.0,394.7,7.2,0.4,-0.5,-0.09
4438,4739,2023-10-15 11:00:00+00:00,129.0,1.0,21.0,37.0,395.3,7.1,0.4,-0.5,-0.09
4439,4740,2023-10-15 12:00:00+00:00,129.0,1.0,21.0,37.0,395.3,6.7,0.5,-0.5,-0.09
4440,4741,2023-10-15 13:00:00+00:00,129.0,1.0,21.0,36.0,395.3,6.9,0.4,-0.5,-0.09
4441,4742,2023-10-15 14:00:00+00:00,129.0,1.0,21.0,36.0,396.7,7.1,0.4,-0.5,-0.09
4442,4743,2023-10-15 15:00:00+00:00,129.0,1.0,21.0,36.0,397.7,6.6,0.5,-0.5,-0.09
4443,4744,2023-10-15 16:00:00+00:00,129.0,1.0,21.0,35.7,398.3,6.1,0.4,-0.5,-0.09
4444,4745,2023-10-15 17:00:00+00:00,129.0,1.0,21.0,35.0,399.3,5.6,0.4,-0.5,-0.09
4445,4746,2023-10-15 18:00:00+00:00,129.0,1.0,21.0,35.0,399.3,5.1,0.4,-0.5,-0.09
4446,4747,2023-10-15 19:00:00+00:00,129.0,1.0,21.0,33.7,401.0,5.7,0.4,-0.5,-0.09
4447,4748,2023-10-15 20:00:00+00:00,129.0,1.0,21.1,33.0,401.0,5.9,0.4,-0.4,-0.08
4448,4749,2023-10-15 21:00:00+00:00,129.0,1.0,21.1,33.0,401.0,6.0,0.4,-0.4,-0.08
